OrderID,Date,Product,Category,Region,UnitPrice,Quantity,Revenue,Profit,Cost
ORD10250,2024-12-10,Wireless Mouse,Accessories,West,29.92,1,29.92,13.45,16.47
ORD10954,2024-12-10,Laptop Stand,Accessories,South,22.08,3,66.24,25.31,40.93
ORD11816,2024-12-10,Wireless Mouse,Accessories,North,15.22,1,15.22,7.57,7.65
ORD10213,2024-12-10,Bluetooth Speaker,Audio,East,63.83,3,191.49,74.02,117.47
ORD11059,2024-12-11,Bluetooth Speaker,Audio,North,46.78,4,187.12,76.72,110.4
ORD10043,2024-12-11,Wireless Mouse,Accessories,North,29.44,4,117.76,46.43,71.33
ORD12259,2024-12-12,Laptop Stand,Accessories,South,27.5,1,27.5,11.5,16.0
ORD10672,2024-12-12,Bluetooth Speaker,Audio,North,58.37,6,350.22,120.61,229.61
ORD12597,2024-12-13,Laptop Stand,Accessories,East,28.44,3,85.32,35.22,50.1
ORD12336,2024-12-13,Laptop Stand,Accessories,South,24.24,1,24.24,10.19,14.05
ORD11301,2024-12-13,Laptop Stand,Accessories,East,28.67,9,258.03,110.35,147.68
ORD12398,2024-12-14,Wireless Mouse,Accessories,East,27.95,4,111.8,51.64,60.16
ORD12294,2024-12-14,Wireless Mouse,Accessories,North,25.59,1,25.59,11.12,14.47
ORD12463,2024-12-14,Wireless Mouse,Accessories,East,20.7,1,20.7,8.85,11.85
ORD11830,2024-12-14,Wireless Mouse,Accessories,Central,24.08,4,96.32,40.57,55.75
ORD12309,2024-12-14,Smartwatch,Wearables,East,81.35,3,244.05,124.54,119.51
ORD11961,2024-12-14,Laptop Stand,Accessories,East,19.49,4,77.96,31.39,46.57
ORD10425,2024-12-14,Laptop Stand,Accessories,South,29.26,1,29.26,13.33,15.93
ORD11554,2024-12-15,USB-C Hub,Accessories,South,27.32,4,109.28,39.47,69.81
ORD10288,2024-12-15,Laptop Stand,Accessories,North,25.38,1,25.38,9.99,15.39
ORD11069,2024-12-16,27-inch Monitor,Displays,South,308.71,3,926.13,270.72,655.41
ORD11184,2024-12-16,USB-C Hub,Accessories,West,21.99,8,175.92,73.04,102.88
ORD12353,2024-12-16,Laptop Stand,Accessories,North,30.12,8,240.96,122.94,118.02
ORD10558,2024-12-16,Laptop Stand,Accessories,North,30.88,1,30.88,15.36,15.52
ORD11362,2024-12-16,Laptop Stand,Accessories,North,30.17,1,30.17,11.3,18.87
ORD12410,2024-12-16,Bluetooth Speaker,Audio,Central,45.31,1,45.31,15.76,29.55
ORD12003,2024-12-16,Laptop Stand,Accessories,North,21.93,1,21.93,9.12,12.81
ORD12546,2024-12-17,Laptop Stand,Accessories,Central,27.63,1,27.63,13.05,14.58
ORD10700,2024-12-17,Webcam HD,Peripherals,North,59.84,3,179.52,68.95,110.57
ORD12685,2024-12-17,External SSD 1TB,Storage,North,108.74,4,434.96,113.01,321.95
ORD12054,2024-12-17,Laptop Stand,Accessories,Central,30.72,1,30.72,11.6,19.12
ORD11647,2024-12-17,Standing Desk,Furniture,East,207.77,1,207.77,40.45,167.32
ORD12445,2024-12-18,External SSD 1TB,Storage,South,93.62,1,93.62,15.87,77.75
ORD10233,2024-12-18,Webcam HD,Peripherals,East,39.04,1,39.04,11.87,27.17
ORD11300,2024-12-18,27-inch Monitor,Displays,East,152.05,6,912.3,267.18,645.12
ORD12908,2024-12-18,Smartwatch,Wearables,North,150.77,4,603.08,285.72,317.36
ORD11236,2024-12-18,USB-C Hub,Accessories,West,25.64,1,25.64,9.77,15.87
ORD11907,2024-12-18,USB-C Hub,Accessories,South,21.36,6,128.16,54.26,73.9
ORD11070,2024-12-18,Laptop Stand,Accessories,West,29.15,1,29.15,13.67,15.48
ORD12991,2024-12-18,Smartwatch,Wearables,North,175.19,3,525.57,239.15,286.42
ORD12561,2024-12-18,Smartwatch,Wearables,West,126.89,4,507.56,223.8,283.76
ORD10391,2024-12-19,Bluetooth Speaker,Audio,North,43.58,1,43.58,17.37,26.21
ORD12401,2024-12-19,USB-C Hub,Accessories,North,22.32,1,22.32,9.73,12.59
ORD10589,2024-12-20,Webcam HD,Peripherals,West,30.71,1,30.71,10.83,19.88
ORD12909,2024-12-20,Wireless Mouse,Accessories,East,18.3,3,54.9,22.18,32.72
ORD11904,2024-12-20,Webcam HD,Peripherals,North,48.97,8,391.76,132.19,259.57
ORD11950,2024-12-20,Webcam HD,Peripherals,South,40.55,8,324.4,114.47,209.93
ORD12798,2024-12-20,Gaming Chair,Furniture,East,246.03,4,984.12,200.44,783.68
ORD12843,2024-12-20,Laptop Stand,Accessories,Central,29.94,1,29.94,13.78,16.16
ORD12483,2024-12-20,Webcam HD,Peripherals,North,36.75,1,36.75,13.85,22.9
ORD11574,2024-12-21,Webcam HD,Peripherals,Central,28.67,4,114.68,43.9,70.78
ORD11854,2024-12-21,Smartwatch,Wearables,East,111.3,8,890.4,454.98,435.42
ORD11997,2024-12-21,Laptop Stand,Accessories,West,33.32,4,133.28,62.31,70.97
ORD11431,2024-12-21,Laptop Stand,Accessories,North,32.02,1,32.02,14.82,17.2
ORD10771,2024-12-22,Laptop Stand,Accessories,East,18.64,3,55.92,24.12,31.8
ORD11439,2024-12-22,Bluetooth Speaker,Audio,North,76.94,3,230.82,86.41,144.41
ORD12513,2024-12-22,USB-C Hub,Accessories,Central,27.75,1,27.75,13.57,14.18
ORD12699,2024-12-22,Laptop Stand,Accessories,West,23.34,1,23.34,9.33,14.01
ORD12381,2024-12-22,Laptop Stand,Accessories,Central,34.71,1,34.71,13.94,20.77
ORD11590,2024-12-22,Webcam HD,Peripherals,West,31.33,3,93.99,30.46,63.53
ORD12444,2024-12-23,Laptop Stand,Accessories,South,22.43,3,67.29,28.71,38.58
ORD12032,2024-12-23,Noise Cancelling Headphones,Audio,North,73.84,1,73.84,29.0,44.84
ORD12416,2024-12-23,Smartwatch,Wearables,East,199.68,3,599.04,288.15,310.89
ORD10826,2024-12-23,Mechanical Keyboard,Accessories,East,83.86,3,251.58,104.0,147.58
ORD11540,2024-12-24,Wireless Mouse,Accessories,East,27.19,3,81.57,30.03,51.54
ORD10156,2024-12-24,Webcam HD,Peripherals,South,50.63,1,50.63,18.21,32.42
ORD10908,2024-12-24,Laptop Stand,Accessories,East,31.69,1,31.69,14.24,17.45
ORD10975,2024-12-24,Smartwatch,Wearables,West,98.68,1,98.68,44.51,54.17
ORD11068,2024-12-24,Bluetooth Speaker,Audio,West,30.25,4,121.0,45.51,75.49
ORD11078,2024-12-24,Webcam HD,Peripherals,South,28.94,3,86.82,31.86,54.96
ORD12427,2024-12-25,Smartwatch,Wearables,East,124.96,3,374.88,184.85,190.03
ORD10274,2024-12-25,Webcam HD,Peripherals,South,31.32,1,31.32,10.9,20.42
ORD10527,2024-12-25,USB-C Hub,Accessories,West,35.76,1,35.76,13.5,22.26
ORD12659,2024-12-25,Bluetooth Speaker,Audio,Central,52.81,1,52.81,19.18,33.63
ORD11630,2024-12-25,Smartwatch,Wearables,West,98.43,1,98.43,43.82,54.61
ORD12181,2024-12-26,Laptop Stand,Accessories,South,21.18,3,63.54,23.26,40.28
ORD12790,2024-12-26,Wireless Mouse,Accessories,North,27.53,1,27.53,12.2,15.33
ORD10339,2024-12-26,Laptop Stand,Accessories,North,28.78,1,28.78,11.43,17.35
ORD12578,2024-12-26,Laptop Stand,Accessories,South,19.87,1,19.87,8.65,11.22
ORD10204,2024-12-26,Laptop Stand,Accessories,North,22.23,3,66.69,28.4,38.29
ORD11903,2024-12-26,Bluetooth Speaker,Audio,North,76.31,4,305.24,113.17,192.07
ORD11497,2024-12-26,27-inch Monitor,Displays,East,248.49,1,248.49,81.73,166.76
ORD12644,2024-12-26,Noise Cancelling Headphones,Audio,South,98.94,3,296.82,107.81,189.01
ORD10412,2024-12-27,Standing Desk,Furniture,Central,411.8,1,411.8,82.31,329.49
ORD12414,2024-12-27,USB-C Hub,Accessories,West,33.55,4,134.2,57.55,76.65
ORD10959,2024-12-27,Laptop Stand,Accessories,South,27.33,8,218.64,97.35,121.29
ORD10767,2024-12-27,Laptop Stand,Accessories,East,29.39,1,29.39,12.34,17.05
ORD12092,2024-12-28,Bluetooth Speaker,Audio,West,34.98,1,34.98,12.26,22.72
ORD11762,2024-12-28,Wireless Mouse,Accessories,Central,16.66,1,16.66,7.34,9.32
ORD10320,2024-12-29,Laptop Stand,Accessories,West,24.08,4,96.32,42.2,54.12
ORD11302,2024-12-29,Laptop Stand,Accessories,Central,29.29,6,175.74,84.76,90.98
ORD10295,2024-12-29,Mechanical Keyboard,Accessories,North,77.57,3,232.71,96.21,136.5
ORD11151,2024-12-30,Bluetooth Speaker,Audio,South,47.2,4,188.8,72.96,115.84
ORD10469,2024-12-31,27-inch Monitor,Displays,South,192.09,1,192.09,50.52,141.57
ORD12165,2024-12-31,Wireless Mouse,Accessories,West,30.0,1,30.0,11.26,18.74
ORD12192,2024-12-31,Bluetooth Speaker,Audio,Central,61.94,8,495.52,189.42,306.1
ORD12592,2024-12-31,Webcam HD,Peripherals,North,36.97,1,36.97,13.88,23.09
ORD12579,2024-12-31,Webcam HD,Peripherals,Central,33.13,6,198.78,63.53,135.25
ORD12980,2024-12-31,Laptop Stand,Accessories,South,20.93,1,20.93,8.37,12.56
ORD11925,2024-12-31,Webcam HD,Peripherals,North,42.1,1,42.1,13.25,28.85
ORD11566,2025-01-01,External SSD 1TB,Storage,North,95.9,3,287.7,83.5,204.2
ORD11953,2025-01-01,Laptop Stand,Accessories,North,22.18,2,44.36,17.79,26.57
ORD11969,2025-01-01,Laptop Stand,Accessories,South,21.21,3,63.63,27.83,35.8
ORD12258,2025-01-01,Laptop Stand,Accessories,East,21.84,2,43.68,17.21,26.47
ORD10002,2025-01-01,Noise Cancelling Headphones,Audio,North,114.9,2,229.8,87.85,141.95
ORD12173,2025-01-01,Smartwatch,Wearables,North,170.86,1,170.86,73.68,97.18
ORD11188,2025-01-01,Wireless Mouse,Accessories,North,28.41,3,85.23,29.79,55.44
ORD10466,2025-01-01,27-inch Monitor,Displays,East,223.85,1,223.85,63.2,160.65
ORD10688,2025-01-01,Smartwatch,Wearables,East,177.45,4,709.8,330.65,379.15
ORD11177,2025-01-02,Laptop Stand,Accessories,North,29.0,1,29.0,10.37,18.63
ORD11686,2025-01-02,27-inch Monitor,Displays,North,297.35,1,297.35,81.7,215.65
ORD10658,2025-01-02,Noise Cancelling Headphones,Audio,West,74.95,1,74.95,27.51,47.44
ORD11174,2025-01-02,Laptop Stand,Accessories,North,29.24,2,58.48,22.67,35.81
ORD10881,2025-01-03,External SSD 1TB,Storage,East,124.27,1,124.27,30.13,94.14
ORD11526,2025-01-03,Bluetooth Speaker,Audio,South,39.69,1,39.69,12.77,26.92
ORD11693,2025-01-03,Webcam HD,Peripherals,Central,33.12,1,33.12,11.84,21.28
ORD11017,2025-01-03,Wireless Mouse,Accessories,West,23.7,2,47.4,21.59,25.81
ORD11805,2025-01-03,Laptop Stand,Accessories,South,23.63,3,70.89,27.09,43.8
ORD11902,2025-01-03,Webcam HD,Peripherals,North,27.92,2,55.84,19.43,36.41
ORD12971,2025-01-04,Laptop Stand,Accessories,North,34.85,1,34.85,16.13,18.72
ORD12541,2025-01-04,External SSD 1TB,Storage,South,118.16,2,236.32,59.95,176.37
ORD12348,2025-01-05,Laptop Stand,Accessories,West,33.95,1,33.95,13.73,20.22
ORD10141,2025-01-05,27-inch Monitor,Displays,West,216.18,1,216.18,54.62,161.56
ORD10301,2025-01-05,Smartwatch,Wearables,North,153.02,1,153.02,69.68,83.34
ORD10551,2025-01-05,Laptop Stand,Accessories,East,18.51,4,74.04,30.8,43.24
ORD10995,2025-01-06,Laptop Stand,Accessories,North,25.29,2,50.58,22.2,28.38
ORD10830,2025-01-06,Noise Cancelling Headphones,Audio,North,149.84,1,149.84,50.11,99.73
ORD10069,2025-01-07,Bluetooth Speaker,Audio,South,49.21,3,147.63,60.87,86.76
ORD10843,2025-01-07,Laptop Stand,Accessories,West,23.94,2,47.88,19.53,28.35
ORD11322,2025-01-07,External SSD 1TB,Storage,East,117.0,1,117.0,31.51,85.49
ORD11233,2025-01-07,Wireless Mouse,Accessories,West,17.75,1,17.75,7.07,10.68
ORD11271,2025-01-07,Laptop Stand,Accessories,North,34.46,4,137.84,52.53,85.31
ORD10017,2025-01-08,USB-C Hub,Accessories,North,33.95,1,33.95,13.68,20.27
ORD11317,2025-01-08,Bluetooth Speaker,Audio,North,72.07,2,144.14,50.65,93.49
ORD10665,2025-01-08,Bluetooth Speaker,Audio,North,54.49,3,163.47,60.28,103.19
ORD11409,2025-01-08,Mechanical Keyboard,Accessories,Central,62.82,2,125.64,55.21,70.43
ORD11975,2025-01-08,External SSD 1TB,Storage,North,78.9,2,157.8,44.56,113.24
ORD11101,2025-01-09,External SSD 1TB,Storage,South,112.27,3,336.81,86.26,250.55
ORD11427,2025-01-09,Wireless Mouse,Accessories,Central,22.05,1,22.05,8.9,13.15
ORD11809,2025-01-09,Bluetooth Speaker,Audio,Central,73.12,1,73.12,26.8,46.32
ORD12917,2025-01-09,Wireless Mouse,Accessories,East,23.87,5,119.35,52.25,67.1
ORD10031,2025-01-09,27-inch Monitor,Displays,East,250.28,4,1001.12,314.44,686.68
ORD12876,2025-01-09,External SSD 1TB,Storage,South,113.93,5,569.65,136.89,432.76
ORD11513,2025-01-09,Laptop Stand,Accessories,North,18.67,1,18.67,7.77,10.9
ORD11426,2025-01-09,Bluetooth Speaker,Audio,South,37.97,1,37.97,13.57,24.4
ORD12794,2025-01-09,Bluetooth Speaker,Audio,Central,53.46,4,213.84,82.59,131.25
ORD10519,2025-01-09,USB-C Hub,Accessories,West,31.34,6,188.04,84.37,103.67
ORD11063,2025-01-09,Webcam HD,Peripherals,North,34.16,1,34.16,8.98,25.18
ORD12312,2025-01-09,Bluetooth Speaker,Audio,East,58.17,1,58.17,22.55,35.62
ORD11217,2025-01-10,Bluetooth Speaker,Audio,East,54.98,1,54.98,19.98,35.0
ORD11447,2025-01-10,Mechanical Keyboard,Accessories,West,65.66,2,131.32,45.98,85.34
ORD11344,2025-01-10,Webcam HD,Peripherals,West,44.37,1,44.37,15.95,28.42
ORD10530,2025-01-10,Wireless Mouse,Accessories,East,22.27,3,66.81,27.88,38.93
ORD10157,2025-01-10,Laptop Stand,Accessories,North,23.04,1,23.04,9.93,13.11
ORD12920,2025-01-10,Webcam HD,Peripherals,North,34.27,2,68.54,21.18,47.36
ORD11868,2025-01-10,Webcam HD,Peripherals,West,42.74,3,128.22,53.1,75.12
ORD12562,2025-01-11,External SSD 1TB,Storage,North,128.52,2,257.04,65.11,191.93
ORD12972,2025-01-11,Laptop Stand,Accessories,Central,20.77,2,41.54,17.02,24.52
ORD10015,2025-01-11,Noise Cancelling Headphones,Audio,North,60.05,1,60.05,25.56,34.49
ORD12305,2025-01-11,Mechanical Keyboard,Accessories,East,57.49,3,172.47,75.81,96.66
ORD11140,2025-01-11,Noise Cancelling Headphones,Audio,North,93.56,1,93.56,37.89,55.67
ORD12209,2025-01-11,Laptop Stand,Accessories,East,22.67,1,22.67,10.31,12.36
ORD10227,2025-01-12,Laptop Stand,Accessories,South,33.4,2,66.8,23.9,42.9
ORD11591,2025-01-12,Wireless Mouse,Accessories,North,28.23,2,56.46,26.54,29.92
ORD11029,2025-01-12,27-inch Monitor,Displays,South,280.43,1,280.43,75.6,204.83
ORD10183,2025-01-12,Webcam HD,Peripherals,North,52.88,1,52.88,18.96,33.92
ORD10894,2025-01-13,Wireless Mouse,Accessories,West,29.05,2,58.1,26.01,32.09
ORD10384,2025-01-14,Bluetooth Speaker,Audio,South,32.51,1,32.51,11.66,20.85
ORD12925,2025-01-14,Smartwatch,Wearables,South,147.85,4,591.4,271.77,319.63
ORD10006,2025-01-14,27-inch Monitor,Displays,South,200.37,1,200.37,60.69,139.68
ORD10201,2025-01-15,Laptop Stand,Accessories,South,26.75,2,53.5,22.4,31.1
ORD12911,2025-01-15,Noise Cancelling Headphones,Audio,North,124.38,1,124.38,49.11,75.27
ORD10576,2025-01-15,Laptop Stand,Accessories,South,22.34,1,22.34,8.31,14.03
ORD11272,2025-01-15,Smartwatch,Wearables,North,190.8,3,572.4,237.11,335.29
ORD11165,2025-01-15,USB-C Hub,Accessories,Central,30.72,2,61.44,23.68,37.76
ORD11180,2025-01-15,Smartwatch,Wearables,West,127.89,2,255.78,117.95,137.83
ORD10680,2025-01-15,External SSD 1TB,Storage,North,70.83,4,283.32,102.64,180.68
ORD10610,2025-01-15,Laptop Stand,Accessories,East,34.03,3,102.09,43.68,58.41
ORD11653,2025-01-16,Webcam HD,Peripherals,West,57.8,1,57.8,19.97,37.83
ORD12995,2025-01-16,Bluetooth Speaker,Audio,North,58.35,2,116.7,44.12,72.58
ORD10179,2025-01-16,Mechanical Keyboard,Accessories,North,61.62,3,184.86,83.09,101.77
ORD10650,2025-01-17,Webcam HD,Peripherals,East,52.45,3,157.35,58.44,98.91
ORD10307,2025-01-17,Bluetooth Speaker,Audio,North,67.71,1,67.71,23.4,44.31
ORD10904,2025-01-18,Webcam HD,Peripherals,North,58.63,2,117.26,44.62,72.64
ORD12982,2025-01-18,Mechanical Keyboard,Accessories,North,55.99,4,223.96,93.9,130.06
ORD10382,2025-01-18,Bluetooth Speaker,Audio,East,31.22,2,62.44,25.26,37.18
ORD10437,2025-01-18,Wireless Mouse,Accessories,West,25.94,3,77.82,28.02,49.8
ORD10020,2025-01-19,27-inch Monitor,Displays,East,174.63,2,349.26,81.5,267.76
ORD11449,2025-01-19,External SSD 1TB,Storage,East,128.03,3,384.09,102.9,281.19
ORD11056,2025-01-20,27-inch Monitor,Displays,East,302.93,5,1514.65,342.28,1172.37
ORD12595,2025-01-20,External SSD 1TB,Storage,North,117.02,3,351.06,91.87,259.19
ORD11662,2025-01-21,Wireless Mouse,Accessories,North,28.47,4,113.88,48.98,64.9
ORD11126,2025-01-21,Bluetooth Speaker,Audio,South,43.7,2,87.4,33.59,53.81
ORD12990,2025-01-21,Laptop Stand,Accessories,West,20.81,2,41.62,17.92,23.7
ORD10180,2025-01-21,Laptop Stand,Accessories,West,23.45,2,46.9,20.07,26.83
ORD11020,2025-01-21,Bluetooth Speaker,Audio,West,54.11,3,162.33,63.86,98.47
ORD10458,2025-01-21,USB-C Hub,Accessories,East,32.08,1,32.08,13.08,19.0
ORD11986,2025-01-21,Laptop Stand,Accessories,East,27.17,4,108.68,45.57,63.11
ORD11114,2025-01-22,Laptop Stand,Accessories,West,30.81,4,123.24,62.59,60.65
ORD10003,2025-01-22,Laptop Stand,Accessories,Central,26.84,1,26.84,12.19,14.65
ORD12622,2025-01-22,Wireless Mouse,Accessories,West,20.44,3,61.32,26.88,34.44
ORD11712,2025-01-23,27-inch Monitor,Displays,West,225.47,4,901.88,263.14,638.74
ORD11055,2025-01-23,Laptop Stand,Accessories,Central,25.95,1,25.95,10.33,15.62
ORD12025,2025-01-23,External SSD 1TB,Storage,North,93.43,1,93.43,23.99,69.44
ORD10862,2025-01-23,Bluetooth Speaker,Audio,North,76.81,3,230.43,85.86,144.57
ORD12793,2025-01-23,USB-C Hub,Accessories,North,32.59,6,195.54,87.68,107.86
ORD12616,2025-01-23,Laptop Stand,Accessories,North,29.49,2,58.98,23.15,35.83
ORD11929,2025-01-23,Standing Desk,Furniture,East,397.71,2,795.42,118.6,676.82
ORD10249,2025-01-24,Wireless Mouse,Accessories,East,15.27,2,30.54,12.31,18.23
ORD11738,2025-01-24,External SSD 1TB,Storage,Central,119.86,2,239.72,64.94,174.78
ORD10990,2025-01-24,Webcam HD,Peripherals,South,48.2,2,96.4,40.85,55.55
ORD11228,2025-01-24,Wireless Mouse,Accessories,South,19.7,2,39.4,17.76,21.64
ORD12649,2025-01-24,Smartwatch,Wearables,South,102.88,2,205.76,86.55,119.21
ORD10550,2025-01-24,Laptop Stand,Accessories,South,23.41,2,46.82,19.36,27.46
ORD10723,2025-01-25,27-inch Monitor,Displays,West,314.83,3,944.49,237.51,706.98
ORD12539,2025-01-25,Mechanical Keyboard,Accessories,West,54.57,2,109.14,45.23,63.91
ORD11668,2025-01-25,External SSD 1TB,Storage,East,79.72,2,159.44,35.57,123.87
ORD11982,2025-01-25,Bluetooth Speaker,Audio,North,52.07,1,52.07,17.22,34.85
ORD12878,2025-01-25,Bluetooth Speaker,Audio,Central,57.57,1,57.57,22.64,34.93
ORD10702,2025-01-26,Laptop Stand,Accessories,South,26.06,3,78.18,33.29,44.89
ORD11444,2025-01-26,Smartwatch,Wearables,South,137.43,6,824.58,366.84,457.74
ORD12019,2025-01-27,Wireless Mouse,Accessories,East,21.06,4,84.24,36.26,47.98
ORD11749,2025-01-27,Laptop Stand,Accessories,Central,29.11,2,58.22,28.0,30.22
ORD10963,2025-01-28,Gaming Chair,Furniture,North,202.43,3,607.29,135.74,471.55
ORD10841,2025-01-28,Webcam HD,Peripherals,North,31.53,1,31.53,10.68,20.85
ORD11178,2025-01-29,Wireless Mouse,Accessories,Central,22.69,3,68.07,30.36,37.71
ORD12087,2025-01-29,Laptop Stand,Accessories,Central,29.08,1,29.08,10.78,18.3
ORD12523,2025-01-29,Laptop Stand,Accessories,Central,24.05,3,72.15,31.93,40.22
ORD11676,2025-01-30,Bluetooth Speaker,Audio,West,63.06,1,63.06,22.5,40.56
ORD12227,2025-01-30,Wireless Mouse,Accessories,South,27.28,1,27.28,10.79,16.49
ORD11353,2025-01-30,USB-C Hub,Accessories,South,23.63,2,47.26,20.01,27.25
ORD12775,2025-01-30,Webcam HD,Peripherals,South,51.24,2,102.48,41.01,61.47
ORD10059,2025-01-30,Laptop Stand,Accessories,South,29.43,3,88.29,35.11,53.18
ORD12720,2025-01-30,Mechanical Keyboard,Accessories,North,55.75,2,111.5,50.02,61.48
ORD10873,2025-01-31,Wireless Mouse,Accessories,Central,24.52,2,49.04,21.15,27.89
ORD11783,2025-01-31,External SSD 1TB,Storage,South,70.25,1,70.25,14.63,55.62
ORD12570,2025-01-31,Bluetooth Speaker,Audio,South,68.06,2,136.12,55.47,80.65
ORD10330,2025-02-01,USB-C Hub,Accessories,North,23.01,1,23.01,9.09,13.92
ORD10060,2025-02-01,Webcam HD,Peripherals,North,40.45,2,80.9,24.75,56.15
ORD10403,2025-02-01,Laptop Stand,Accessories,North,26.38,2,52.76,20.91,31.85
ORD12090,2025-02-02,Smartwatch,Wearables,East,171.47,1,171.47,73.42,98.05
ORD12095,2025-02-02,Laptop Stand,Accessories,West,32.65,3,97.95,42.88,55.07
ORD10774,2025-02-02,Wireless Mouse,Accessories,Central,20.81,1,20.81,8.28,12.53
ORD11752,2025-02-02,Laptop Stand,Accessories,North,24.5,1,24.5,11.39,13.11
ORD10574,2025-02-02,Webcam HD,Peripherals,South,57.85,1,57.85,20.63,37.22
ORD11795,2025-02-02,Wireless Mouse,Accessories,Central,16.6,1,16.6,6.61,9.99
ORD11957,2025-02-02,Laptop Stand,Accessories,West,32.0,1,32.0,12.64,19.36
ORD11471,2025-02-03,27-inch Monitor,Displays,South,274.05,5,1370.25,393.04,977.21
ORD10038,2025-02-03,Wireless Mouse,Accessories,East,28.3,1,28.3,10.16,18.14
ORD11708,2025-02-04,Wireless Mouse,Accessories,North,25.25,2,50.5,17.91,32.59
ORD11517,2025-02-04,Mechanical Keyboard,Accessories,East,62.77,4,251.08,98.79,152.29
ORD12187,2025-02-04,Bluetooth Speaker,Audio,West,72.65,4,290.6,115.92,174.68
ORD12004,2025-02-04,Laptop Stand,Accessories,Central,18.78,1,18.78,7.99,10.79
ORD12411,2025-02-04,Laptop Stand,Accessories,North,25.56,1,25.56,10.75,14.81
ORD10988,2025-02-04,Laptop Stand,Accessories,South,27.36,2,54.72,22.63,32.09
ORD11977,2025-02-04,Bluetooth Speaker,Audio,West,41.95,1,41.95,13.2,28.75
ORD10149,2025-02-04,USB-C Hub,Accessories,West,34.2,1,34.2,14.03,20.17
ORD11168,2025-02-05,Laptop Stand,Accessories,Central,21.91,1,21.91,8.04,13.87
ORD12814,2025-02-05,Noise Cancelling Headphones,Audio,West,79.83,3,239.49,97.01,142.48
ORD10271,2025-02-05,27-inch Monitor,Displays,Central,213.27,2,426.54,119.32,307.22
ORD11367,2025-02-05,Smartwatch,Wearables,North,144.07,1,144.07,64.44,79.63
ORD10023,2025-02-06,Bluetooth Speaker,Audio,Central,70.48,1,70.48,27.63,42.85
ORD11212,2025-02-06,USB-C Hub,Accessories,East,33.25,2,66.5,28.57,37.93
ORD11350,2025-02-06,External SSD 1TB,Storage,East,99.1,2,198.2,50.93,147.27
ORD11938,2025-02-07,Wireless Mouse,Accessories,East,18.56,3,55.68,23.97,31.71
ORD12289,2025-02-07,Wireless Mouse,Accessories,Central,24.05,2,48.1,19.35,28.75
ORD10427,2025-02-07,Bluetooth Speaker,Audio,East,75.92,4,303.68,103.23,200.45
ORD11998,2025-02-07,27-inch Monitor,Displays,South,284.48,2,568.96,165.14,403.82
ORD12511,2025-02-08,Wireless Mouse,Accessories,Central,16.82,1,16.82,7.79,9.03
ORD11683,2025-02-08,Wireless Mouse,Accessories,South,20.65,2,41.3,18.6,22.7
ORD10256,2025-02-08,Wireless Mouse,Accessories,East,18.9,1,18.9,7.82,11.08
ORD10338,2025-02-09,Bluetooth Speaker,Audio,South,78.54,1,78.54,31.29,47.25
ORD10240,2025-02-09,Wireless Mouse,Accessories,West,26.33,1,26.33,10.71,15.62
ORD12744,2025-02-09,Webcam HD,Peripherals,West,38.14,2,76.28,27.58,48.7
ORD11958,2025-02-10,USB-C Hub,Accessories,Central,28.9,1,28.9,11.61,17.29
ORD10842,2025-02-10,Laptop Stand,Accessories,North,20.12,1,20.12,8.54,11.58
ORD11283,2025-02-10,Bluetooth Speaker,Audio,West,69.88,2,139.76,61.51,78.25
ORD11797,2025-02-10,External SSD 1TB,Storage,South,80.47,1,80.47,21.98,58.49
ORD10355,2025-02-11,Noise Cancelling Headphones,Audio,South,136.1,3,408.3,173.51,234.79
ORD11887,2025-02-11,Webcam HD,Peripherals,North,50.74,3,152.22,49.74,102.48
ORD10070,2025-02-11,Webcam HD,Peripherals,South,34.71,1,34.71,11.43,23.28
ORD12477,2025-02-12,Smartwatch,Wearables,East,167.72,1,167.72,75.27,92.45
ORD11534,2025-02-12,Mechanical Keyboard,Accessories,East,45.41,1,45.41,19.83,25.58
ORD11643,2025-02-12,Noise Cancelling Headphones,Audio,Central,119.45,4,477.8,178.57,299.23
ORD12679,2025-02-13,27-inch Monitor,Displays,West,151.55,2,303.1,94.08,209.02
ORD11352,2025-02-13,Laptop Stand,Accessories,West,32.17,2,64.34,25.96,38.38
ORD10106,2025-02-13,Standing Desk,Furniture,Central,279.05,3,837.15,218.33,618.82
ORD10113,2025-02-14,Noise Cancelling Headphones,Audio,North,122.46,2,244.92,100.18,144.74
ORD10016,2025-02-14,Laptop Stand,Accessories,South,21.78,1,21.78,8.42,13.36
ORD12368,2025-02-14,Wireless Mouse,Accessories,South,18.26,2,36.52,15.98,20.54
ORD12855,2025-02-15,Mechanical Keyboard,Accessories,Central,49.46,2,98.92,40.88,58.04
ORD11741,2025-02-15,Laptop Stand,Accessories,East,33.79,4,135.16,60.9,74.26
ORD10457,2025-02-15,Laptop Stand,Accessories,South,30.54,2,61.08,24.67,36.41
ORD12965,2025-02-15,Webcam HD,Peripherals,West,42.98,1,42.98,15.44,27.54
ORD10924,2025-02-15,Noise Cancelling Headphones,Audio,West,78.26,5,391.3,155.1,236.2
ORD11597,2025-02-15,Mechanical Keyboard,Accessories,North,46.65,1,46.65,15.74,30.91
ORD12978,2025-02-16,Standing Desk,Furniture,West,306.45,3,919.35,150.4,768.95
ORD11733,2025-02-16,Smartwatch,Wearables,North,161.58,1,161.58,73.33,88.25
